,yield
2014-08-13 04:00:00,2.81411826124e-06
2014-08-13 06:00:00,0.000225688130996
2014-08-13 08:00:00,2.52654686944e-06
2014-08-13 10:00:00,1.62653288451e-05
2014-08-13 12:00:00,2.30275669742e-05
2014-08-13 14:00:00,1.30558726776e-06
2014-08-13 16:00:00,0.000718911508348
2014-08-13 18:00:00,1.62166362499e-06
2014-08-13 20:00:00,1.25311104461e-06
2014-08-13 22:00:00,1.44392380382e-05
2014-08-14 00:00:00,1.44392380382e-05
2014-08-14 02:00:00,1.44392380382e-05
2014-08-14 04:00:00,0.000865012925177
2014-08-14 06:00:00,2.92004857901e-05
2014-08-14 08:00:00,1.6834299443e-06
2014-08-14 10:00:00,2.36923031532e-06
2014-08-14 12:00:00,1.71863634132e-06
2014-08-14 14:00:00,0.000133601567719
2014-08-14 16:00:00,0.000321682653359
2014-08-14 18:00:00,1.63226052923e-06
2014-08-14 20:00:00,1.64132711349e-06
2014-08-14 22:00:00,1.48347136388e-06
2014-08-31 00:00:00,0.000315416091626
2014-08-31 02:00:00,1.36687514428e-06
2014-08-31 04:00:00,0.00236430040938
2014-08-31 06:00:00,2.54748747866e-06
2014-08-31 08:00:00,0.00103878030457
2014-08-31 10:00:00,0.00156164927901
2014-08-31 12:00:00,0.00156881803111
2014-08-31 14:00:00,0.00240490858648
2014-08-31 16:00:00,0.000586191108863
2014-08-31 18:00:00,0.000440565954154
2014-08-31 20:00:00,0.00859152234612
2014-08-31 22:00:00,0.0111067470133
2014-09-01 00:00:00,0.000314564029098
2014-09-01 02:00:00,0.000168432726437
2014-09-01 04:00:00,3.64797641492e-05
2014-09-01 06:00:00,0.00053750608371
2014-09-01 08:00:00,0.0010953743797
2014-09-01 10:00:00,0.00235676859102
2014-09-01 12:00:00,0.000336332999453
2014-09-01 14:00:00,0.000796095072759
2014-09-01 16:00:00,0.000593230047516
2014-09-01 18:00:00,0.00839632952127
2014-09-01 20:00:00,3.06665370659e-05
2014-09-01 22:00:00,9.66698410857e-06
2014-09-02 00:00:00,0.000197450550965
2014-09-02 02:00:00,0.00244012873363
2014-09-02 04:00:00,0.00146507030816
2014-09-02 06:00:00,0.00027372428226
2014-09-02 08:00:00,1.01903165837e-05
2014-09-02 10:00:00,9.38752387993e-05
2014-09-02 12:00:00,0.0021058926032
2014-09-02 14:00:00,0.000488423558738
2014-09-02 16:00:00,0.000997103244048
2014-09-02 18:00:00,0.000266529968596
2014-09-02 20:00:00,0.000294172555854
2014-09-02 22:00:00,0.00138097107679
2014-09-03 00:00:00,0.00417368689389
2014-09-03 02:00:00,0.00182574622123
2014-09-03 04:00:00,0.000272438225343
2014-09-03 06:00:00,0.000251852446125
2014-09-03 08:00:00,2.24157842915e-05
2014-09-03 10:00:00,0.000795048161305
2014-09-03 12:00:00,0.00194435202456
2014-09-03 14:00:00,0.0249240727161
2014-09-03 16:00:00,0.00621586246075
2014-09-03 18:00:00,0.0010819659077
2014-09-03 20:00:00,0.000719294885397
2014-09-03 22:00:00,0.00162520559468
2014-09-20 00:00:00,0.00376955155013
2014-09-20 02:00:00,0.00376955155013
2014-09-20 04:00:00,0.00376955155013
2014-09-20 06:00:00,0.00376955155013
2014-09-20 08:00:00,0.00376955155013
2014-09-20 10:00:00,0.00376955155013
2014-09-20 12:00:00,0.00376955155013
2014-09-20 14:00:00,0.00376955155013
2014-09-20 16:00:00,0.00376955155013
2014-09-20 18:00:00,0.00376955155013
2014-09-20 20:00:00,0.00376955155013
2014-09-20 22:00:00,0.00376955155013
2014-09-21 00:00:00,0.00376955155013
2014-09-21 02:00:00,0.00376955155013
2014-09-21 04:00:00,0.00376955155013
2014-09-21 06:00:00,0.00376955155013
2014-09-21 08:00:00,0.00376955155013
2014-09-21 10:00:00,0.00376955155013
2014-09-21 12:00:00,0.00376955155013
2014-09-21 14:00:00,0.00376955155013
2014-09-21 16:00:00,0.00376955155013
2014-09-21 18:00:00,0.00376955155013
2014-09-21 20:00:00,0.00376955155013
2014-09-21 22:00:00,0.00376955155013
2014-09-22 00:00:00,0.00376955155013
2014-09-22 02:00:00,0.00376955155013
2014-09-22 04:00:00,0.00376955155013
2014-09-22 06:00:00,0.00376955155013
2014-09-22 08:00:00,0.00376955155013
2014-09-22 10:00:00,0.00376955155013
2014-09-22 12:00:00,0.00376955155013
2014-09-22 14:00:00,0.00376955155013
2014-09-22 16:00:00,0.00376955155013
2014-09-22 18:00:00,0.00376955155013
2014-09-22 20:00:00,0.00376955155013
2014-09-22 22:00:00,0.00376955155013
2014-09-23 00:00:00,0.00376955155013
2014-09-23 02:00:00,0.00376955155013
2014-09-23 04:00:00,0.00376955155013
2014-09-23 06:00:00,0.00376955155013
2014-09-23 08:00:00,0.00376955155013
2014-09-23 10:00:00,0.00376955155013
2014-09-23 12:00:00,0.00376955155013
2014-09-23 14:00:00,0.00376955155013
2014-09-23 16:00:00,0.00376955155013
2014-09-23 18:00:00,0.00376955155013
2014-09-23 20:00:00,0.00376955155013
2014-09-23 22:00:00,0.00376955155013
2014-10-10 00:00:00,0.0012278894678
2014-10-10 02:00:00,1.69140682207e-06
2014-10-10 04:00:00,0.00240553756182
2014-10-10 06:00:00,1.29458748671e-06
2014-10-10 08:00:00,1.60346738479e-05
2014-10-10 10:00:00,0.00124249758044
2014-10-10 12:00:00,2.19438434931e-06
2014-10-10 14:00:00,2.38322722987e-06
2014-10-10 16:00:00,0.00653719699965
2014-10-10 18:00:00,0.00118576141348
2014-10-10 20:00:00,0.00114378286072
2014-10-10 22:00:00,0.000823555745002
2014-10-11 00:00:00,0.000238447346475
2014-10-11 02:00:00,0.00040553095108
2014-10-11 04:00:00,0.00164569577056
2014-10-11 06:00:00,0.00047513992529
2014-10-11 08:00:00,0.000572858562642
2014-10-11 10:00:00,0.00110933600774
2014-10-11 12:00:00,0.00255770892231
2014-10-11 14:00:00,0.000738882897756
2014-10-11 16:00:00,0.0012334538265
2014-10-11 18:00:00,0.0097131229353
2014-10-11 20:00:00,0.216441253113
2014-10-11 22:00:00,0.000369408902975
2014-10-12 00:00:00,0.969338673919
2014-10-12 02:00:00,1.62881564674
2014-10-12 04:00:00,8.92504877423
2014-10-12 06:00:00,8.68903288786
2014-10-12 08:00:00,7.5519718507
2014-10-12 10:00:00,0.353755574069
2014-10-12 12:00:00,9.24308678418e-05
2014-10-12 14:00:00,0.00198638958343
2014-10-12 16:00:00,0.000753302450947
2014-10-12 18:00:00,0.00045291006681
2014-10-12 20:00:00,2.2512576645
2014-10-12 22:00:00,13.6238991071
2014-10-13 00:00:00,9.32607302128
2014-10-13 02:00:00,6.84260730215
2014-10-13 04:00:00,5.15438266435
2014-10-13 06:00:00,3.93781354509
2014-10-13 08:00:00,2.04904279292
2014-10-13 10:00:00,0.000648258697106
2014-10-13 12:00:00,0.000392030557393
2014-10-13 14:00:00,0.000141022585624
2014-10-13 16:00:00,7.8239102662e-05
2014-10-13 18:00:00,0.079034280892
2014-10-13 20:00:00,10.9252717395
2014-10-13 22:00:00,14.9886566319
2014-12-09 00:00:00,0.109260207528
2014-12-09 02:00:00,7.15957071289e-05
2014-12-09 04:00:00,1.02778269498e-05
2014-12-09 06:00:00,3.80425305841e-05
2014-12-09 08:00:00,3.13089023674e-05
2014-12-09 10:00:00,7.22027924625e-05
2014-12-09 12:00:00,3.06707605315e-06
2014-12-09 14:00:00,3.01648333849e-06
2014-12-09 16:00:00,0.00118594188559
2014-12-09 18:00:00,0.00280897106112
2014-12-09 20:00:00,0.000252077046812
2014-12-09 22:00:00,2.11449475016e-06
2014-12-10 00:00:00,1.64860645715e-06
2014-12-10 02:00:00,1.64860645715e-06
2014-12-10 04:00:00,2.21238412234e-06
2014-12-10 06:00:00,2.90998776194e-06
2014-12-10 08:00:00,7.13041406454e-05
2014-12-10 10:00:00,0.000113370585719
2014-12-10 12:00:00,0.00044831015412
2014-12-10 14:00:00,0.000350230458978
2014-12-10 16:00:00,7.20585971877e-05
2014-12-10 18:00:00,9.95085214854e-06
2014-12-10 20:00:00,1.67946557187e-05
2014-12-10 22:00:00,9.31242318622e-05
2014-12-11 00:00:00,6.43186847556e-05
2014-12-11 02:00:00,0.00288610572512
2014-12-11 04:00:00,1.50720010232e-05
2014-12-11 06:00:00,0.00292070671663
2014-12-11 08:00:00,0.000120828773273
2014-12-11 10:00:00,2.61666120657e-06
2014-12-11 12:00:00,2.00971379735e-06
2014-12-11 14:00:00,5.01332187587e-05
2014-12-11 16:00:00,0.00151283120207
2014-12-11 18:00:00,0.000954816659132
2014-12-11 20:00:00,0.000405046503558
2014-12-11 22:00:00,1.7234506934e-05
2014-12-12 00:00:00,0.0007684008443
2014-12-12 02:00:00,4.25975913469e-05
2014-12-12 04:00:00,2.8624077435e-05
2014-12-12 06:00:00,0.000294210581651
2014-12-12 08:00:00,0.000252842085163
2014-12-12 10:00:00,0.000420734050157
2014-12-12 12:00:00,3.10166617091e-06
2014-12-12 14:00:00,2.28540278087e-06
2014-12-12 16:00:00,0.000132955532312
2014-12-12 18:00:00,0.000126181794454
2014-12-12 20:00:00,6.39243105301e-05
2014-12-12 22:00:00,0.00109683450024
2014-12-29 00:00:00,0.00376955155013
2014-12-29 02:00:00,0.00376955155013
2014-12-29 04:00:00,0.00376955155013
2014-12-29 06:00:00,0.00376955155013
2014-12-29 08:00:00,0.00376955155013
2014-12-29 10:00:00,0.00376955155013
2014-12-29 12:00:00,0.00376955155013
2014-12-29 14:00:00,0.00376955155013
2014-12-29 16:00:00,0.00376955155013
2014-12-29 18:00:00,0.00376955155013
2014-12-29 20:00:00,0.00376955155013
2014-12-29 22:00:00,0.00376955155013
2014-12-30 00:00:00,0.00376955155013
2014-12-30 02:00:00,0.00376955155013
2014-12-30 04:00:00,0.00376955155013
2014-12-30 06:00:00,0.00376955155013
2014-12-30 08:00:00,0.00376955155013
2014-12-30 10:00:00,0.00376955155013
2014-12-30 12:00:00,0.00376955155013
2014-12-30 14:00:00,0.00376955155013
2014-12-30 16:00:00,0.00376955155013
2014-12-30 18:00:00,0.00376955155013
2014-12-30 20:00:00,0.00376955155013
2014-12-30 22:00:00,0.00376955155013
2014-12-31 00:00:00,0.00376955155013
2014-12-31 02:00:00,0.00376955155013
2014-12-31 04:00:00,0.00376955155013
2014-12-31 06:00:00,0.00376955155013
2014-12-31 08:00:00,0.00376955155013
2014-12-31 10:00:00,0.00376955155013
2014-12-31 12:00:00,0.00376955155013
2014-12-31 14:00:00,0.00376955155013
2014-12-31 16:00:00,0.00376955155013
2014-12-31 18:00:00,0.00376955155013
2014-12-31 20:00:00,0.00376955155013
2014-12-31 22:00:00,0.00376955155013
2015-01-01 00:00:00,0.00376955155013
2015-01-01 02:00:00,0.00376955155013
2015-01-01 04:00:00,0.00376955155013
2015-01-01 06:00:00,0.00376955155013
2015-01-01 08:00:00,0.00376955155013
2015-01-01 10:00:00,0.00376955155013
2015-01-01 12:00:00,0.00376955155013
2015-01-01 14:00:00,0.00376955155013
2015-01-01 16:00:00,0.00376955155013
2015-01-01 18:00:00,0.00376955155013
2015-01-01 20:00:00,0.00376955155013
2015-01-01 22:00:00,0.00376955155013
2015-01-18 00:00:00,1.94160332418
2015-01-18 02:00:00,2.56982618831
2015-01-18 04:00:00,3.64152414622
2015-01-18 06:00:00,7.45532329972
2015-01-18 08:00:00,1.67748112395
2015-01-18 10:00:00,1.03247630993
2015-01-18 12:00:00,0.802759197331
2015-01-18 14:00:00,0.322828729871
2015-01-18 16:00:00,1.14011984383
2015-01-18 18:00:00,12.7039994427
2015-01-18 20:00:00,13.9687918062
2015-01-18 22:00:00,16.5450181164
2015-01-19 00:00:00,17.2333054626
2015-01-19 02:00:00,13.4133570234
2015-01-19 04:00:00,11.7647993311
2015-01-19 06:00:00,13.7783653844
2015-01-19 08:00:00,11.9785883504
2015-01-19 10:00:00,17.455929488
2015-01-19 12:00:00,13.0909350617
2015-01-19 14:00:00,2.10100682841
2015-01-19 16:00:00,0.580827855264
2015-01-19 18:00:00,3.10153769254
2015-01-19 20:00:00,2.28397267705
2015-01-19 22:00:00,6.77641443724
2015-01-20 00:00:00,4.39396599794
2015-01-20 02:00:00,5.63216276482
2015-01-20 04:00:00,4.71829013369
2015-01-20 06:00:00,1.22501393531
2015-01-20 08:00:00,1.4731814382
2015-01-20 10:00:00,0.438398829458
2015-01-20 12:00:00,0.661329431449
2015-01-20 14:00:00,0.456022495307
2015-01-20 16:00:00,0.339825039391
2015-01-20 18:00:00,13.6953316615
2015-01-20 20:00:00,13.1444607024
2015-01-20 22:00:00,15.6489060763
2015-01-21 00:00:00,13.6678581385
2015-01-21 02:00:00,14.0563266441
2015-01-21 04:00:00,13.3651755851
2015-01-21 06:00:00,10.1970178371
2015-01-21 08:00:00,2.00646599793
2015-01-21 10:00:00,0.598270816518
2015-01-21 12:00:00,0.214525669851
2015-01-21 14:00:00,0.169410727323
2015-01-21 16:00:00,0.413746011621
2015-01-21 18:00:00,1.10078398302
2015-01-21 20:00:00,9.16755156166
2015-01-21 22:00:00,4.22132803788
2015-02-07 00:00:00,3.74544314382
2015-02-07 02:00:00,4.00253623191
2015-02-07 04:00:00,3.95013238572
2015-02-07 06:00:00,5.27883918611
2015-02-07 08:00:00,2.34673216288
2015-02-07 10:00:00,1.09677012456
2015-02-07 12:00:00,0.022789086221
2015-02-07 14:00:00,0.115954282465
2015-02-07 16:00:00,0.177902154684
2015-02-07 18:00:00,1.50435359242
2015-02-07 20:00:00,6.4186245824
2015-02-07 22:00:00,4.10128205128
2015-02-08 00:00:00,6.88244147199
2015-02-08 02:00:00,3.91651337801
2015-02-08 04:00:00,1.11227703449
2015-02-08 06:00:00,0.167719265354
2015-02-08 08:00:00,0.000336333953165
2015-02-08 10:00:00,0.000350803005476
2015-02-08 12:00:00,5.88074947559e-05
2015-02-08 14:00:00,0.000328482151428
2015-02-08 16:00:00,2.81517904345e-05
2015-02-08 18:00:00,0.00974092185788
2015-02-08 20:00:00,0.192732749711
2015-02-08 22:00:00,0.0202552937764
2015-02-09 00:00:00,1.9552434162e-06
2015-02-09 02:00:00,0.344481620658
2015-02-09 04:00:00,0.55403477022
2015-02-09 06:00:00,0.67727149477
2015-02-09 08:00:00,0.0101451560564
2015-02-09 10:00:00,0.00475209015225
2015-02-09 12:00:00,0.000808478338536
2015-02-09 14:00:00,0.18640608954
2015-02-09 16:00:00,0.298564659968
2015-02-09 18:00:00,0.573418819415
2015-02-09 20:00:00,0.182720675319
2015-02-09 22:00:00,1.27531138267
2015-02-10 00:00:00,2.09424407112
2015-02-10 02:00:00,0.826022091588
2015-02-10 04:00:00,0.192942230795
2015-02-10 06:00:00,0.958354236305
2015-02-10 08:00:00,7.05994971666e-05
2015-02-10 10:00:00,0.000281251423649
2015-02-10 12:00:00,0.0108843132836
2015-02-10 14:00:00,0.000669759819954
2015-02-10 16:00:00,9.75825718071e-05
2015-02-10 18:00:00,0.00199294968199
2015-02-10 20:00:00,0.00195144638443
2015-02-10 22:00:00,1.52934501659e-05
2015-02-27 00:00:00,0.00376955155013
2015-02-27 02:00:00,0.00376955155013
2015-02-27 04:00:00,0.00376955155013
2015-02-27 06:00:00,0.00376955155013
2015-02-27 08:00:00,0.00376955155013
2015-02-27 10:00:00,0.00376955155013
2015-02-27 12:00:00,0.00376955155013
2015-02-27 14:00:00,0.00376955155013
2015-02-27 16:00:00,0.00376955155013
2015-02-27 18:00:00,0.00376955155013
2015-02-27 20:00:00,0.00376955155013
2015-02-27 22:00:00,0.00376955155013
2015-02-28 00:00:00,0.00376955155013
2015-02-28 02:00:00,0.00376955155013
2015-02-28 04:00:00,0.00376955155013
2015-02-28 06:00:00,0.00376955155013
2015-02-28 08:00:00,0.00376955155013
2015-02-28 10:00:00,0.00376955155013
2015-02-28 12:00:00,0.00376955155013
2015-02-28 14:00:00,0.00376955155013
2015-02-28 16:00:00,0.00376955155013
2015-02-28 18:00:00,0.00376955155013
2015-02-28 20:00:00,0.00376955155013
2015-02-28 22:00:00,0.00376955155013
2015-03-01 00:00:00,0.00376955155013
2015-03-01 02:00:00,0.00376955155013
2015-03-01 04:00:00,0.00376955155013
2015-03-01 06:00:00,0.00376955155013
2015-03-01 08:00:00,0.00376955155013
2015-03-01 10:00:00,0.00376955155013
2015-03-01 12:00:00,0.00376955155013
2015-03-01 14:00:00,0.00376955155013
2015-03-01 16:00:00,0.00376955155013
2015-03-01 18:00:00,0.00376955155013
2015-03-01 20:00:00,0.00376955155013
2015-03-01 22:00:00,0.00376955155013
2015-03-02 00:00:00,0.00376955155013
2015-03-02 02:00:00,0.00376955155013
2015-03-02 04:00:00,0.00376955155013
2015-03-02 06:00:00,0.00376955155013
2015-03-02 08:00:00,0.00376955155013
2015-03-02 10:00:00,0.00376955155013
2015-03-02 12:00:00,0.00376955155013
2015-03-02 14:00:00,0.00376955155013
2015-03-02 16:00:00,0.00376955155013
2015-03-02 18:00:00,0.00376955155013
2015-03-02 20:00:00,0.00376955155013
2015-03-02 22:00:00,0.00376955155013
2015-03-19 00:00:00,10.5441819966
2015-03-19 02:00:00,8.7822394095
2015-03-19 04:00:00,7.73915830542
2015-03-19 06:00:00,8.77720875219
2015-03-19 08:00:00,7.84391722414
2015-03-19 10:00:00,8.49754041233
2015-03-19 12:00:00,11.7924679488
2015-03-19 14:00:00,10.3520206243
2015-03-19 16:00:00,11.1089186177
2015-03-19 18:00:00,8.06554487219
2015-03-19 20:00:00,5.43818283198
2015-03-19 22:00:00,5.97529960995
2015-03-20 00:00:00,4.95730211822
2015-03-20 02:00:00,6.91604654407
2015-03-20 04:00:00,6.89308807136
2015-03-20 06:00:00,6.53582079153
2015-03-20 08:00:00,5.64836956528
2015-03-20 10:00:00,2.72333092625
2015-03-20 12:00:00,7.24124163931
2015-03-20 14:00:00,7.40712792687
2015-03-20 16:00:00,7.93527034637
2015-03-20 18:00:00,1.25218784839
2015-03-20 20:00:00,3.71713603435
2015-03-20 22:00:00,4.53902275271
2015-03-21 00:00:00,6.36616499454
2015-03-21 02:00:00,5.04854375709
2015-03-21 04:00:00,3.3329919176
2015-03-21 06:00:00,4.57316053522
2015-03-21 08:00:00,5.14586500473
2015-03-21 10:00:00,7.39616778192
2015-03-21 12:00:00,4.31585841707
2015-03-21 14:00:00,5.27164158344
2015-03-21 16:00:00,4.8011566336
2015-03-21 18:00:00,1.16418617604
2015-03-21 20:00:00,3.52984823148
2015-03-21 22:00:00,1.36650387657
2015-03-22 00:00:00,1.04034470965
2015-03-22 02:00:00,1.4057457941
2015-03-22 04:00:00,1.22702189121
2015-03-22 06:00:00,1.52504750687
2015-03-22 08:00:00,1.13915614302
2015-03-22 10:00:00,0.112179487192
2015-03-22 12:00:00,0.12758651206
2015-03-22 14:00:00,0.647136287585
2015-03-22 16:00:00,2.85662435386
2015-03-22 18:00:00,2.06118311036
2015-03-22 20:00:00,2.14011667679
2015-03-22 22:00:00,1.76113687037
2015-08-06 00:00:00,3.2086506954e-06
2015-08-06 02:00:00,5.83218095595e-05
2015-08-06 04:00:00,2.71157317134e-06
2015-08-06 06:00:00,1.89679485143e-06
2015-08-06 08:00:00,0.000211152550581
2015-08-06 10:00:00,0.00197994320566
2015-08-06 12:00:00,1.90854399315e-06
2015-08-06 14:00:00,2.94234304839e-05
2015-08-06 16:00:00,7.16251244447e-05
2015-08-06 18:00:00,2.28504779574e-05
2015-08-06 20:00:00,3.32817028976
2015-08-06 22:00:00,3.36916711867
2015-08-07 00:00:00,0.000469267013252
2015-08-07 02:00:00,0.000273912606115
2015-08-07 04:00:00,0.00432860989296
2015-08-07 06:00:00,0.023081254306
2015-08-07 08:00:00,0.00572166519669
2015-08-07 10:00:00,0.143715161643
2015-08-07 12:00:00,5.14411928678
2015-08-07 14:00:00,1.87110149441
2015-08-07 16:00:00,0.271673784974
2015-08-07 18:00:00,0.00012661962555
2015-08-07 20:00:00,0.000210603173396
2015-08-07 22:00:00,7.82551634327e-05
2015-08-08 00:00:00,0.00109473723446
2015-08-08 02:00:00,0.00222978903747
2015-08-08 04:00:00,0.097414994418
2015-08-08 06:00:00,0.00125482583924
2015-08-08 08:00:00,0.00152626563832
2015-08-08 10:00:00,0.00017468442695
2015-08-08 12:00:00,0.000106682286449
2015-08-08 14:00:00,6.44776928858e-05
2015-08-08 16:00:00,1.65139530773e-06
2015-08-08 18:00:00,0.000162659703189
2015-08-08 20:00:00,8.58207576225e-05
2015-08-08 22:00:00,2.37335355311e-06
2015-08-09 00:00:00,2.33959050304e-05
2015-08-09 02:00:00,3.62400934597e-06
2015-08-09 04:00:00,3.61000605873e-06
2015-08-09 06:00:00,3.42703565836e-06
2015-08-09 08:00:00,2.16922834212e-06
2015-08-09 10:00:00,0.000127825624866
2015-08-09 12:00:00,0.149108149712
2015-08-09 14:00:00,2.63947750591e-06
2015-08-09 16:00:00,3.35323997415e-06
2015-08-09 18:00:00,0.0671128289078
2015-08-09 20:00:00,0.105873757265
2015-08-09 22:00:00,8.54072054943e-05
2015-08-26 00:00:00,0.00376955155013
2015-08-26 02:00:00,0.00376955155013
2015-08-26 04:00:00,0.00376955155013
2015-08-26 06:00:00,0.00376955155013
2015-08-26 08:00:00,0.00376955155013
2015-08-26 10:00:00,0.00376955155013
2015-08-26 12:00:00,0.00376955155013
2015-08-26 14:00:00,0.00376955155013
2015-08-26 16:00:00,0.00376955155013
2015-08-26 18:00:00,0.00376955155013
2015-08-26 20:00:00,0.00376955155013
2015-08-26 22:00:00,0.00376955155013
2015-08-27 00:00:00,0.00376955155013
2015-08-27 02:00:00,0.00376955155013
2015-08-27 04:00:00,0.00376955155013
2015-08-27 06:00:00,0.00376955155013
2015-08-27 08:00:00,0.00376955155013
2015-08-27 10:00:00,0.00376955155013
2015-08-27 12:00:00,0.00376955155013
2015-08-27 14:00:00,0.00376955155013
2015-08-27 16:00:00,0.00376955155013
2015-08-27 18:00:00,0.00376955155013
2015-08-27 20:00:00,0.00376955155013
2015-08-27 22:00:00,0.00376955155013
2015-08-28 00:00:00,0.00376955155013
2015-08-28 02:00:00,0.00376955155013
2015-08-28 04:00:00,0.00376955155013
2015-08-28 06:00:00,0.00376955155013
2015-08-28 08:00:00,0.00376955155013
2015-08-28 10:00:00,0.00376955155013
2015-08-28 12:00:00,0.00376955155013
2015-08-28 14:00:00,0.00376955155013
2015-08-28 16:00:00,0.00376955155013
2015-08-28 18:00:00,0.00376955155013
2015-08-28 20:00:00,0.00376955155013
2015-08-28 22:00:00,0.00376955155013
2015-08-29 00:00:00,0.00376955155013
2015-08-29 02:00:00,0.00376955155013
2015-08-29 04:00:00,0.00376955155013
2015-08-29 06:00:00,0.00376955155013
2015-08-29 08:00:00,0.00376955155013
2015-08-29 10:00:00,0.00376955155013
2015-08-29 12:00:00,0.00376955155013
2015-08-29 14:00:00,0.00376955155013
2015-08-29 16:00:00,0.00376955155013
2015-08-29 18:00:00,0.00376955155013
2015-08-29 20:00:00,0.00376955155013
2015-08-29 22:00:00,0.00376955155013
2015-09-15 00:00:00,8.00248745821
2015-09-15 02:00:00,8.33162625415
2015-09-15 04:00:00,8.90662625434
2015-09-15 06:00:00,7.79471153827
2015-09-15 08:00:00,10.179368729
2015-09-15 10:00:00,5.61964186155
2015-09-15 12:00:00,0.891151059066
2015-09-15 14:00:00,0.293471293262
2015-09-15 16:00:00,0.0107930594814
2015-09-15 18:00:00,0.574909420265
2015-09-15 20:00:00,8.01564938693
2015-09-15 22:00:00,6.457350892
2015-09-16 00:00:00,10.5634963769
2015-09-16 02:00:00,9.21631131569
2015-09-16 04:00:00,10.566931438
2015-09-16 06:00:00,7.44269091415
2015-09-16 08:00:00,10.5326923075
2015-09-16 10:00:00,8.35045289866
2015-09-16 12:00:00,6.96960005551
2015-09-16 14:00:00,4.13306159435
2015-09-16 16:00:00,2.50749024536
2015-09-16 18:00:00,8.39089325548
2015-09-16 20:00:00,11.4651198444
2015-09-16 22:00:00,11.8701644372
2015-09-17 00:00:00,12.0180183945
2015-09-17 02:00:00,9.91118311054
2015-09-17 04:00:00,11.5557065218
2015-09-17 06:00:00,9.56521739145
2015-09-17 08:00:00,7.99267697906
2015-09-17 10:00:00,4.13739548484
2015-09-17 12:00:00,0.211266722442
2015-09-17 14:00:00,0.280957371776
2015-09-17 16:00:00,4.15419453737
2015-09-17 18:00:00,5.37172519495
2015-09-17 20:00:00,12.2166875697
2015-09-17 22:00:00,8.70905797108
2015-09-18 00:00:00,7.87697185064
2015-09-18 02:00:00,8.65990105906
2015-09-18 04:00:00,6.95303093659
2015-09-18 06:00:00,10.3639632107
2015-09-18 08:00:00,12.2083821073
2015-09-18 10:00:00,6.99140886298
2015-09-18 12:00:00,1.54814659985
2015-09-18 14:00:00,4.09283723529
2015-09-18 16:00:00,2.42533444819
2015-09-18 18:00:00,1.38064381276
2015-09-18 20:00:00,2.22058946498
2015-09-18 22:00:00,0.192844014542
2015-10-05 00:00:00,2.62949230967e-06
2015-10-05 02:00:00,5.144398904e-05
2015-10-05 04:00:00,2.67029903997e-06
2015-10-05 06:00:00,0.000504226260915
2015-10-05 08:00:00,0.0011796510785
2015-10-05 10:00:00,2.285649745e-06
2015-10-05 12:00:00,0.000315612041755
2015-10-05 14:00:00,1.95803457885e-06
2015-10-05 16:00:00,8.49443702296e-06
2015-10-05 18:00:00,0.000566243907838
2015-10-05 20:00:00,0.000384673049993
2015-10-05 22:00:00,7.86128046111e-05
2015-10-06 00:00:00,0.00227348531645
2015-10-06 02:00:00,2.84040564835e-06
2015-10-06 04:00:00,5.1337399071e-05
2015-10-06 06:00:00,0.000217280653138
2015-10-06 08:00:00,9.31243808327e-05
2015-10-06 10:00:00,4.45364559407e-05
2015-10-06 12:00:00,2.7394135272e-06
2015-10-06 14:00:00,5.82483327677e-05
2015-10-06 16:00:00,8.60180809352e-06
2015-10-06 18:00:00,0.00057263062678
2015-10-06 20:00:00,0.00222447064879
2015-10-06 22:00:00,9.31908436785e-05
2015-10-07 00:00:00,1.01518684189e-05
2015-10-07 02:00:00,4.54210036389e-05
2015-10-07 04:00:00,0.000107265131882
2015-10-07 06:00:00,2.03066634961e-06
2015-10-07 08:00:00,8.65421560804e-06
2015-10-07 10:00:00,0.00113783030588
2015-10-07 12:00:00,0.00392403337146
2015-10-07 14:00:00,0.000613811979999
2015-10-07 16:00:00,0.000725881858909
2015-10-07 18:00:00,1.00609671139
2015-10-07 20:00:00,0.841137123764
2015-10-07 22:00:00,6.73315217397
2015-10-08 00:00:00,7.34345735811
2015-10-08 02:00:00,7.16099498331
2015-10-08 04:00:00,8.63995958754
2015-10-08 06:00:00,9.47383639883
2015-10-08 08:00:00,8.60688405772
2015-10-08 10:00:00,4.51505016713
2015-10-08 12:00:00,1.25516304352
2015-10-08 14:00:00,0.118352842829
2015-10-08 16:00:00,0.0169942213105
2015-10-08 18:00:00,0.00131007490504
2015-10-08 20:00:00,0.95554626546
2015-10-08 22:00:00,1.20075947603
2015-10-25 00:00:00,0.00376955155013
2015-10-25 02:00:00,0.00376955155013
2015-10-25 04:00:00,0.00376955155013
2015-10-25 06:00:00,0.00376955155013
2015-10-25 08:00:00,0.00376955155013
2015-10-25 10:00:00,0.00376955155013
2015-10-25 12:00:00,0.00376955155013
2015-10-25 14:00:00,0.00376955155013
2015-10-25 16:00:00,0.00376955155013
2015-10-25 18:00:00,0.00376955155013
2015-10-25 20:00:00,0.00376955155013
2015-10-25 22:00:00,0.00376955155013
2015-10-26 00:00:00,0.00376955155013
2015-10-26 02:00:00,0.00376955155013
2015-10-26 04:00:00,0.00376955155013
2015-10-26 06:00:00,0.00376955155013
2015-10-26 08:00:00,0.00376955155013
2015-10-26 10:00:00,0.00376955155013
2015-10-26 12:00:00,0.00376955155013
2015-10-26 14:00:00,0.00376955155013
